Theta,Phi_r,v_alh (q),m_alh (q),s_alh (q),Bay (q),Bay Lower,Bay Upper,,
72.44892505,0.723372369,0.159917849,0.437591507,2.865035483,0.033278283,0.019179838,0.054885319,,
83.37324034,0.685737471,0.127301478,0.503574372,2.889000324,0.04175524,0.026318615,0.064956773,,
7.640554901,0.705544855,0.013801788,0.046148952,2.846324666,0.023054098,0.012755604,0.039666641,,
24.40982488,0.729034741,0.036101286,0.147435342,2.858764795,0.026266057,0.014941447,0.044635106,,
69.09732824,0.748755681,0.162203073,0.417347863,2.85468364,0.029236631,0.013812402,0.05203589,,
50.63413432,0.634019646,0.129572557,0.305830171,2.873050053,0.037648811,0.024781062,0.056393392,,
50.36534481,0.623348427,0.128699024,0.304206683,2.874002622,0.038429335,0.024816545,0.057641763,,
14.95937717,0.667086942,0.016238221,0.090354638,2.835092112,0.023622228,0.015280895,0.036460451,,
25.30377127,0.600657091,0.038710646,0.152834778,2.829875178,0.027415845,0.017583098,0.040239215,,
46.92006771,0.718391302,0.116915235,0.283397209,2.861360038,0.029932646,0.018616009,0.048387189,,
24.94632282,0.732713056,0.037655006,0.15067579,2.859659878,0.026309179,0.014768227,0.045087676,,
18.92545134,0.701947777,0.0226479,0.114309726,2.849782522,0.025260326,0.015494773,0.041152323,,
7.898045019,0.636900026,0.013650677,0.047704192,2.814448812,0.020058281,0.012049124,0.030880942,,
14.01534107,0.614362992,0.015195306,0.08465266,2.814159788,0.021956476,0.013648576,0.032944319,,
69.19809862,0.654661636,0.162180265,0.417956516,2.891366702,0.04244857,0.027372509,0.064866028,,
64.69012625,0.724867023,0.160648036,0.390728363,2.863316012,0.031961195,0.018692332,0.052533532,,
4.125031591,0.649322006,0.017808163,0.024915191,2.815761545,0.019219375,0.011029265,0.030511453,,
18.29556768,0.600530012,0.021424558,0.110505229,2.816838936,0.023803994,0.014770325,0.035512519,,
50.44098121,0.637878027,0.128945581,0.304663526,2.872290189,0.037245344,0.0246492,0.055756268,,
29.03650598,0.749235537,0.050605713,0.175380496,2.862658143,0.026469423,0.013936741,0.046716741,,
74.09246424,0.700489658,0.157586645,0.447518484,2.875790217,0.037065971,0.023334372,0.058390268,,
70.64903769,0.735373012,0.161542479,0.426720188,2.859841576,0.031280072,0.016672313,0.053291196,,
80.24225022,0.715769036,0.140995277,0.484663191,2.870415656,0.035731025,0.020988974,0.058462433,,
50.66381084,0.679178178,0.129668545,0.306009417,2.867265661,0.033845879,0.022887806,0.051364042,,
31.68688318,0.618335989,0.059846084,0.191388774,2.844178003,0.03022142,0.020180401,0.044196713,,
54.54582266,0.649449081,0.141347748,0.329456769,2.87575935,0.037786536,0.025089174,0.056879269,,
8.022301177,0.686029979,0.013584428,0.048454699,2.837384955,0.02227115,0.013085486,0.036686339,,
0.862741597,0.730670393,0.024998676,0.005210959,2.857829155,0.02335289,0.010589627,0.04361247,,
1.538416811,0.637005837,0.023218911,0.009292038,2.805943042,0.017483505,0.009195057,0.028287437,,
36.67886441,0.614062901,0.078390879,0.221540341,2.851997321,0.03270796,0.02144798,0.048127142,,
20.52698347,0.682154309,0.026077757,0.12398298,2.844725328,0.025471159,0.016573736,0.039735671,,
14.16039352,0.62266359,0.015342653,0.085528777,2.817530616,0.022237017,0.01411708,0.033197745,,
55.37934141,0.690172291,0.143600403,0.334491222,2.86879864,0.034074155,0.022611366,0.052265747,,
89.55855384,0.636203936,0.088507612,0.540933665,2.927243754,0.05334632,0.031400321,0.083419554,,
15.99778833,0.631137843,0.017608838,0.096626641,2.82336093,0.023230999,0.015157408,0.034554956,,
49.17792818,0.657312527,0.124754882,0.297034686,2.868468787,0.035181458,0.023789272,0.052841029,,
10.77547626,0.687500637,0.013193589,0.065083877,2.839876811,0.023033633,0.013832617,0.037560079,,
84.0812797,0.68005143,0.123673247,0.507850929,2.892921958,0.042991435,0.027169601,0.066794359,,
26.25796517,0.633280685,0.041605274,0.15859811,2.83855237,0.027550532,0.018755566,0.040285225,,
79.0505838,0.733857755,0.145238773,0.477465526,2.860559262,0.032454926,0.016822127,0.055725017,,
25.47687953,0.612297634,0.039227612,0.153880352,2.832783093,0.027405088,0.018086771,0.040041717,,
72.54472322,0.601341153,0.159804599,0.438170128,2.918749979,0.051648552,0.029429165,0.080676004,,
18.84432001,0.688981096,0.022486237,0.113819693,2.845648102,0.025095445,0.015935201,0.03991244,,
26.35104871,0.614402155,0.041893415,0.159160334,2.834711142,0.027801131,0.018428584,0.040637123,,
17.32278289,0.673761011,0.019682082,0.104629609,2.83955598,0.024473289,0.015891992,0.037931753,,
23.78338901,0.743295923,0.034335395,0.14365167,2.862254471,0.026136053,0.013913384,0.046020939,,
75.13791798,0.70389909,0.15566376,0.453833025,2.874677748,0.036750503,0.022890367,0.058414726,,
57.51292478,0.691276244,0.148890804,0.347378066,2.869885485,0.03448165,0.022753722,0.053007609,,
36.5291702,0.684639693,0.077821253,0.220636188,2.856641388,0.02968038,0.020045934,0.045520092,,
87.43689244,0.623136308,0.103664339,0.52811883,2.932864008,0.055032763,0.031677382,0.086370087,,
41.83753744,0.662520002,0.098114955,0.252698726,2.860470852,0.032351928,0.022187069,0.048455283,,
87.27839741,0.648496658,0.10471694,0.52716152,2.915970889,0.050021069,0.030539933,0.077850941,,
17.69282306,0.743498365,0.020323488,0.106864651,2.86305694,0.025619558,0.013131434,0.045803835,,
81.41745844,0.632905028,0.136295616,0.491761449,2.917647965,0.050609048,0.030330061,0.078631804,,
1.243998369,0.668567947,0.023975283,0.00751375,2.82306434,0.019397979,0.010596527,0.032036503,,
49.07728821,0.741165149,0.124414511,0.296426821,2.859431051,0.028463373,0.015709007,0.048586199,,
38.07471549,0.71799651,0.083722038,0.229971282,2.859320054,0.0285327,0.017688332,0.04641391,,
47.25790609,0.745278571,0.118113582,0.285437753,2.85926358,0.027991198,0.015052978,0.048262952,,
49.81003488,0.689856188,0.126871357,0.300852611,2.86535216,0.032733426,0.021912405,0.050164821,,
35.01282187,0.647137235,0.072085681,0.211477444,2.852182427,0.030682649,0.021099274,0.045326002,,
89.83780622,0.723826705,0.086362337,0.54262035,2.867491929,0.035713499,0.019232168,0.060271312,,
87.88564713,0.640550596,0.100624676,0.530829309,2.921992563,0.05180896,0.031001037,0.080889353,,
86.5570839,0.620838648,0.10937033,0.522804787,2.932941613,0.055081783,0.03160621,0.086480209,,
88.11765426,0.705098539,0.099018549,0.532230632,2.879524294,0.0391619,0.023517202,0.063179051,,
71.37111589,0.694621501,0.161004106,0.43108154,2.876949701,0.037344759,0.023893206,0.058091272,,
88.97314311,0.731964449,0.092890179,0.537397784,2.861935995,0.033962034,0.016995289,0.058869399,,
80.31242027,0.744875492,0.140729164,0.485087018,2.854584813,0.030683219,0.013881078,0.055235487,,
37.43393733,0.728579945,0.081270986,0.226100981,2.859771592,0.027956987,0.016602909,0.046742981,,
70.62993975,0.604539392,0.161554694,0.426604836,2.913769476,0.050203487,0.029023965,0.078066244,,
82.08610606,0.69859829,0.133387913,0.495800081,2.880729235,0.039117842,0.02434181,0.061951131,,
64.13454662,0.717304363,0.160118705,0.387372662,2.865643102,0.032828884,0.019939987,0.053049666,,
38.05041065,0.74798811,0.083628984,0.22982448,2.860759969,0.027134915,0.014546976,0.047468453,,
5.921121781,0.653497298,0.015299694,0.035763576,2.819929254,0.020091421,0.011936171,0.031656038,,
72.87272434,0.621633575,0.159395882,0.440151255,2.910279911,0.04874433,0.029121766,0.075398564,,
85.74685858,0.727916384,0.11433254,0.517911026,2.864325886,0.034346647,0.01815007,0.058533851,,
32.62169342,0.644597825,0.063225834,0.197035028,2.848943598,0.029862283,0.020597824,0.043984265,,
13.67154459,0.688280215,0.014865102,0.082576129,2.842081327,0.023788641,0.014628201,0.038383519,,
29.38534555,0.655867625,0.051789134,0.177487487,2.846778312,0.028394173,0.019566232,0.042261549,,
52.43601224,0.657801966,0.135226383,0.316713514,2.871939183,0.036259601,0.024385061,0.05451087,,
28.5236103,0.709171473,0.048885888,0.172282606,2.855485031,0.027146635,0.016993695,0.044053248,,
54.95568572,0.65144553,0.142467822,0.331932342,2.875872854,0.037742916,0.025098842,0.056857605,,
87.0167009,0.703042488,0.106431109,0.525580873,2.880385431,0.039340209,0.023888142,0.063098064,,
60.3661044,0.597429508,0.154771943,0.364611271,2.896662997,0.045844834,0.026777085,0.070342282,,
32.63934297,0.645715134,0.063290159,0.197141632,2.849103845,0.02983533,0.02058776,0.043949313,,
84.21776743,0.644843251,0.12295061,0.508675315,2.914432234,0.049563728,0.03026582,0.076975195,,
50.90717418,0.71171877,0.13045223,0.307479332,2.863152971,0.03114059,0.019789177,0.049646149,,
11.55351587,0.644145087,0.013441603,0.069783236,2.822381028,0.021783901,0.013813691,0.033034175,,
44.90829047,0.693745702,0.109625016,0.271246074,2.862081544,0.031264799,0.020851556,0.048314905,,
58.82728004,0.702334397,0.151780157,0.355316771,2.867992541,0.033593511,0.021621492,0.052569436,,
75.44289292,0.697651015,0.155036513,0.455675073,2.877799941,0.037807148,0.023903971,0.05933242,,
84.2829108,0.689072497,0.122603043,0.509068781,2.887610785,0.04137098,0.025949265,0.06464978,,
28.56745203,0.659558782,0.049031934,0.17254741,2.84654435,0.028042859,0.01925212,0.041875088,,
13.99611277,0.653286255,0.01517613,0.084536521,2.828923096,0.022959856,0.01491398,0.034916499,,
6.644577797,0.683049279,0.014564469,0.04013325,2.835009776,0.021772311,0.012678315,0.035848381,,
66.45191424,0.605112203,0.16184926,0.401369562,2.905812285,0.04802446,0.028158608,0.074205432,,
71.56424274,0.731477567,0.160834594,0.432248026,2.861475029,0.031954443,0.01749805,0.053864641,,
36.84358142,0.723619036,0.079018236,0.222535232,2.859398049,0.028092968,0.017024592,0.046405686,,
35.63328665,0.649097462,0.074424113,0.215225051,2.853102258,0.030838543,0.021238573,0.045693102,,
85.88133285,0.683397056,0.113528154,0.51872325,2.892211038,0.042850319,0.026933213,0.066599286,,
82.50131926,0.74025463,0.131495443,0.498307968,2.856924785,0.031693236,0.014999092,0.056149578,,
20.99393117,0.637466686,0.027160196,0.126803344,2.832327365,0.025376955,0.017112591,0.037328608,,
70.2726883,0.71072604,0.161764197,0.424447037,2.869803606,0.034777714,0.021428306,0.055662866,,
56.04303566,0.608073069,0.1453216,0.338499935,2.886061315,0.042504049,0.025950876,0.06462505,,
13.88004652,0.676636706,0.015062155,0.083835481,2.837742495,0.023534044,0.014850338,0.037129215,,
32.10939424,0.732745597,0.061366857,0.193940741,2.85986298,0.027147676,0.015637329,0.046151716,,
15.97256472,0.681045965,0.017572846,0.096474291,2.840998085,0.024221302,0.015405006,0.038245574,,
26.56404349,0.69108894,0.042556474,0.160446823,2.85101242,0.026992456,0.017675881,0.04244418,,
55.37710582,0.736428674,0.143594495,0.334477719,2.85978148,0.029508616,0.016544462,0.049851088,,
33.77389239,0.706510116,0.067460977,0.20399431,2.857073061,0.028223763,0.018026614,0.045141529,,
35.46535679,0.703477322,0.073789933,0.214210755,2.857484694,0.028672868,0.018554821,0.045484591,,
48.56825634,0.686441354,0.122679204,0.293352268,2.864909833,0.032694469,0.022019668,0.049948519,,
7.850172496,0.693693028,0.013677358,0.047415042,2.840854607,0.022568024,0.012985672,0.037813961,,
66.49175609,0.720256564,0.161867779,0.401610207,2.865182291,0.032824346,0.019562412,0.053578574,,
36.15385801,0.747568668,0.076395448,0.218369302,2.861082045,0.027017058,0.014511831,0.04729449,,
43.23573794,0.718952625,0.103400179,0.261143857,2.860504287,0.029307017,0.018210185,0.047500752,,
87.6869756,0.705292731,0.101981244,0.529629333,2.879217888,0.039037518,0.023451523,0.062958151,,
30.99301995,0.616290784,0.05737481,0.18719784,2.842753989,0.029952505,0.019946968,0.043781012,,
58.33970424,0.722337708,0.150742993,0.352371814,2.863038424,0.031339048,0.018875389,0.051063794,,
35.32538856,0.709720724,0.073262055,0.213365347,2.857962437,0.028405242,0.018034575,0.045684182,,
80.48544468,0.71507925,0.140065177,0.486132086,2.870858754,0.035892208,0.021128031,0.05864587,,
76.20806403,0.631158612,0.153328334,0.460296707,2.910941692,0.048713716,0.02949093,0.075327292,,
21.74618446,0.735775839,0.028978385,0.131346954,2.860418487,0.0259423,0.014173074,0.045204162,,
62.25711413,0.610336981,0.157824666,0.376032969,2.896542562,0.045295924,0.027258595,0.069471437,,
5.865479631,0.634662036,0.015362672,0.035427497,2.810610704,0.019120172,0.011087192,0.029815676,,
86.68668506,0.698366447,0.108550709,0.523587578,2.883222265,0.040174691,0.024725888,0.063904037,,
31.40910972,0.700029971,0.058852732,0.189711023,2.855226085,0.027931383,0.018090381,0.044359013,,
74.86584953,0.643953303,0.156197868,0.452189731,2.902879631,0.046131546,0.028923979,0.071070175,,
28.65882295,0.704356477,0.049336895,0.173099291,2.854669,0.027259578,0.017331121,0.043775216,,
56.94936671,0.655561992,0.147563103,0.343974175,2.877315254,0.03803905,0.025333133,0.057475032,,
88.52317128,0.59522731,0.096154178,0.534679955,2.953542283,0.061060771,0.032358353,0.097451441,,
78.90748768,0.620501514,0.145713707,0.476601226,2.920632076,0.051663588,0.030245751,0.080456296,,
14.43293189,0.732535404,0.015632258,0.087174909,2.859300738,0.025072746,0.013271407,0.044444226,,
49.27395898,0.629851188,0.125078809,0.297614712,2.871579472,0.037419597,0.024547641,0.05593426,,
31.36786039,0.612768849,0.058705671,0.189461877,2.842875644,0.030220698,0.019977919,0.044207472,,
39.09049665,0.701350414,0.087614422,0.2361066,2.858998134,0.029522587,0.019305927,0.046512241,,
30.16648163,0.663773922,0.054477156,0.182205549,2.848886811,0.028486997,0.01953625,0.042726468,,
30.23633234,0.71914955,0.05471998,0.182627447,2.857668608,0.02724008,0.016522566,0.044879812,,
48.82979194,0.729240832,0.123573617,0.294931943,2.860680088,0.029382201,0.017389716,0.048798107,,
17.27676082,0.726835869,0.019604178,0.104351635,2.857453835,0.02531562,0.014037353,0.043787625,,
48.36558827,0.643904235,0.121982097,0.292128153,2.868881102,0.035941626,0.024093192,0.053643448,,
25.10688935,0.673862948,0.038127211,0.151645612,2.846186383,0.026767592,0.018023854,0.040934863,,
26.00846138,0.696362054,0.040837896,0.157091107,2.851814531,0.026803944,0.017290843,0.042584422,,
66.48732261,0.645300568,0.161865738,0.401583429,2.891608328,0.042730551,0.027444539,0.065134355,,
2.66342432,0.601595053,0.020596729,0.016087083,2.788604573,0.015809374,0.006775149,0.027245814,,
34.28511864,0.672325378,0.069361336,0.207082117,2.85382864,0.029524892,0.020177257,0.044690606,,
36.67809421,0.597194533,0.078387947,0.221535689,2.850861977,0.033421793,0.021040276,0.04949507,,
43.65991257,0.743120459,0.104990349,0.263705872,2.859862826,0.027842577,0.015336103,0.047848122,,
60.21099223,0.719163975,0.154490357,0.363674393,2.864196575,0.031976292,0.019459616,0.051766831,,
33.27181045,0.625076721,0.065606823,0.200961735,2.847522129,0.030737231,0.0207194,0.04505075,,
19.18233939,0.639946164,0.02316764,0.11586133,2.830651001,0.024670433,0.016541461,0.0364753,,
79.63855565,0.748129678,0.143209762,0.481016876,2.852944805,0.030069877,0.013072561,0.054704065,,
88.2934764,0.653324155,0.09778557,0.533292597,2.913993385,0.049442361,0.030344833,0.076993247,,
1.801322386,0.717147199,0.022568278,0.010879987,2.850375959,0.022619923,0.011048157,0.041038322,,
49.18201659,0.664724487,0.12476869,0.29705938,2.867671978,0.034589761,0.023456996,0.05208054,,
30.75321412,0.729653326,0.05652874,0.185749413,2.859360749,0.027064595,0.015753041,0.045739926,,
24.92906178,0.704704046,0.037604439,0.150571533,2.853167163,0.026501367,0.016570163,0.042893176,,
30.21357518,0.598764805,0.054640826,0.182489994,2.83871848,0.029988326,0.019186637,0.044097091,,
57.49899808,0.641007066,0.148858621,0.347293948,2.881216312,0.039760724,0.025933376,0.060137368,,
17.16444092,0.682023604,0.019415798,0.103673223,2.842219532,0.024562645,0.015719645,0.038792471,,
82.15746405,0.739312681,0.133067438,0.496231083,2.857487862,0.031829732,0.015279271,0.056077388,,
41.95030724,0.611075852,0.098543334,0.253379856,2.860917021,0.035384451,0.022756115,0.052607579,,
29.30191498,0.688740891,0.051505116,0.176983566,2.852280714,0.027703947,0.018318884,0.043269758,,
68.89781984,0.642218699,0.162240154,0.416142832,2.895861413,0.044077715,0.027960954,0.067461007,,
1.471199871,0.733579403,0.023389003,0.008886047,2.859494116,0.023613407,0.010691184,0.044175757,,
38.86675792,0.714260391,0.086756729,0.234755218,2.859368042,0.028843471,0.018140337,0.046437983,,
31.97732409,0.652725744,0.060890247,0.193143038,2.849212498,0.029386674,0.020266455,0.043609285,,
30.4388919,0.621201252,0.055426337,0.183850907,2.842595958,0.029577577,0.019866084,0.043196907,,
30.33642259,0.596989085,0.055068605,0.183231992,2.838675266,0.030093558,0.019150873,0.044271623,,
2.814423997,0.691848521,0.02027666,0.016999121,2.836990113,0.021275625,0.01153639,0.036498153,,
13.69047627,0.658392864,0.014882585,0.082690477,2.830546481,0.022988423,0.014864525,0.03523389,,
12.76966434,0.64417611,0.01412843,0.077128773,2.823916702,0.02225193,0.014263346,0.033632849,,
88.97494543,0.748544157,0.092876924,0.53740867,2.850916783,0.030647373,0.012079084,0.056974903,,
1.99491803,0.667731716,0.022104018,0.012049305,2.823294371,0.019579136,0.010875218,0.032122325,,
15.03662907,0.711874993,0.016332241,0.09082124,2.851671945,0.02467117,0.014294983,0.041751717,,
87.67570578,0.622805372,0.102057679,0.529561263,2.93346659,0.055204478,0.031746448,0.086670787,,
56.54309344,0.597293638,0.146574232,0.341520284,2.889253216,0.043852158,0.025984409,0.066887874,,
40.56004085,0.660172744,0.093243438,0.244982647,2.859148239,0.032058836,0.022015085,0.047885365,,
7.088483974,0.698777448,0.014189268,0.042814443,2.842855376,0.022627295,0.012732409,0.038438892,,
60.26950455,0.674026757,0.154597117,0.364027807,2.876130713,0.037105547,0.024681277,0.056362083,,
12.40226889,0.73375655,0.013883238,0.074909704,2.859737018,0.02487132,0.012897297,0.044567207,,
60.40675099,0.662727187,0.154844971,0.364856776,2.879262196,0.03843231,0.025458553,0.058274357,,
88.12588475,0.643592038,0.098961136,0.532280344,2.920286037,0.051303524,0.030909492,0.080025842,,
47.87753928,0.737737174,0.120289484,0.289180337,2.859846667,0.028614166,0.016183259,0.048435511,,
19.26761891,0.658498435,0.023342804,0.116376418,2.83648737,0.024892143,0.016604295,0.037540984,,
56.27553758,0.637157207,0.145908819,0.339904247,2.880401834,0.0396696,0.025826196,0.059928383,,
46.1636719,0.610396064,0.114203655,0.278828578,2.868272502,0.037470842,0.023770453,0.056147819,,
47.98262372,0.718639001,0.120655553,0.289815047,2.861580369,0.030084098,0.018671749,0.048586121,,
43.02962515,0.723584231,0.102625038,0.259898936,2.860358851,0.028989566,0.017673418,0.047545338,,
60.63665168,0.600381135,0.155252051,0.366245376,2.896387967,0.045648759,0.026859926,0.070061891,,
51.47508262,0.651005255,0.132256341,0.310909499,2.87185446,0.036520907,0.024463912,0.054736453,,
88.82955697,0.711880776,0.093941554,0.536530524,2.875294496,0.037951528,0.022063239,0.062060774,,
74.32770789,0.742457015,0.157184335,0.448939356,2.856548654,0.030578019,0.014915517,0.053584964,,
23.82285399,0.653988525,0.034445071,0.143890038,2.840206507,0.026460957,0.018035284,0.039386919,,
65.31808697,0.730891514,0.1611607,0.394521245,2.861389151,0.031274606,0.01764386,0.052186664,,
19.28703144,0.656462895,0.023382858,0.11649367,2.835879843,0.024878265,0.016605185,0.037432832,,
70.41117673,0.623129364,0.161687254,0.425283507,2.905697905,0.047416509,0.028656236,0.073173882,,
13.2801876,0.59573622,0.014522175,0.080212333,2.805706991,0.02108342,0.012123128,0.032467035,,
42.61984502,0.646576167,0.10107958,0.257423864,2.86151497,0.033569619,0.022849377,0.049814078,,
71.15455785,0.654090718,0.161181307,0.429773529,2.893826068,0.043221505,0.027714497,0.066127357,,
25.21014321,0.742260287,0.038432586,0.152269265,2.861845911,0.026265809,0.01415768,0.045976867,,
75.34072126,0.627264531,0.155250026,0.455057956,2.911541078,0.048965208,0.029450599,0.075826369,,
57.97356381,0.654675098,0.149937041,0.350160325,2.87866435,0.038491659,0.025538127,0.058299062,,
35.77700962,0.599113983,0.074967579,0.216093138,2.849284826,0.032872151,0.020838661,0.048587432,,
38.10750384,0.714006783,0.083847581,0.230169323,2.859138665,0.028724106,0.018056815,0.046277253,,
83.33923805,0.737595976,0.127470666,0.503368998,2.858417512,0.032258795,0.015700749,0.056632486,,
19.60119,0.632204893,0.024040379,0.118391188,2.82885177,0.024765996,0.016519511,0.036472824,,
62.40263537,0.661951639,0.158029494,0.376911918,2.881518391,0.039180097,0.025835529,0.059548207,,
63.65647852,0.614200724,0.159607521,0.38448513,2.897797134,0.045498262,0.027539616,0.069769008,,
83.02047239,0.666283593,0.129034443,0.501443653,2.900214732,0.045204411,0.028461239,0.069866609,,
64.18478419,0.615948087,0.160169451,0.387676096,2.898137947,0.045530027,0.027598918,0.069749838,,
52.60206763,0.676633026,0.135728629,0.317716488,2.869175443,0.034615607,0.023347894,0.052485083,,
81.22702851,0.709507189,0.137092463,0.490611252,2.87418003,0.037002476,0.022293538,0.059822726,,
74.62188267,0.681300136,0.156656546,0.450716171,2.885019304,0.040186091,0.025885347,0.061960316,,
64.50988094,0.633356166,0.160484019,0.389639681,2.892999921,0.043485435,0.027397607,0.066371785,,
2.932054415,0.650250655,0.020032486,0.017709609,2.814850522,0.018834898,0.010588653,0.03015792,,
33.61683764,0.694561918,0.06687963,0.203045699,2.855694511,0.028588614,0.018857464,0.044775345,,
56.8700705,0.686965943,0.147372158,0.343495226,2.870425286,0.034770813,0.023097299,0.053235951,,
47.00254719,0.616482157,0.117208551,0.283895385,2.8692666,0.037431322,0.024035625,0.056049396,,
28.73864938,0.726674138,0.049603968,0.173581442,2.85868631,0.026864796,0.015716903,0.045064632,,
12.9981524,0.669139395,0.014297086,0.07850884,2.834062702,0.023064098,0.014651673,0.035983495,,
49.76969244,0.620464651,0.126737404,0.300608942,2.873404936,0.038399089,0.024683626,0.057627186,,
25.73258183,0.61431181,0.039997948,0.155424794,2.833658191,0.027508997,0.018208666,0.040210786,,
20.97004408,0.745439856,0.027103952,0.126659066,2.863211047,0.025906796,0.013464308,0.046173961,,
35.90624043,0.639006863,0.075456776,0.216873692,2.852641263,0.031343068,0.021415238,0.046130021,,
70.69422899,0.736577162,0.161513161,0.426993143,2.859348392,0.031110588,0.016390421,0.053188685,,
43.90681521,0.659087072,0.105912604,0.265197164,2.86268131,0.03325226,0.022752824,0.049750868,,
19.48429894,0.655249375,0.023793692,0.117685166,2.835723218,0.024935214,0.016681851,0.037459734,,
10.52128281,0.704264548,0.013145811,0.063548548,2.84694288,0.023580823,0.013508465,0.039928151,,
44.90885374,0.59673784,0.109627091,0.271249477,2.866737133,0.037778316,0.023203414,0.056639705,,
71.49297586,0.64780673,0.160898412,0.431817574,2.89688792,0.044266687,0.028165376,0.067695111,,
58.75362213,0.642291673,0.151626153,0.354871878,2.882562979,0.040114626,0.026149241,0.060759574,,
20.89339921,0.730276063,0.026924117,0.126196131,2.858844177,0.025821484,0.01438444,0.04453858,,
39.30359271,0.677531623,0.088431327,0.2373937,2.858368252,0.030764628,0.020958367,0.046633027,,
76.9707327,0.651927116,0.151431225,0.464903226,2.901572444,0.04563542,0.028791668,0.070197543,,
15.98903171,0.636601941,0.017596328,0.096573752,2.825276711,0.023336611,0.01530876,0.034728744,,
47.88725136,0.687083326,0.120323354,0.289238998,2.864390933,0.032470839,0.021852613,0.0496415,,
32.06083579,0.618800341,0.061191492,0.193647448,2.844845508,0.030380935,0.020297109,0.044463348,,
11.17617793,0.633509462,0.013302308,0.067504115,2.817454065,0.021271932,0.013321913,0.032132675,,
4.491352882,0.640886053,0.017215789,0.027127771,2.811889346,0.018893293,0.010764329,0.02975715,,
50.02842462,0.689790632,0.127593762,0.302171685,2.865497506,0.032792637,0.021940099,0.050276664,,
1.867398637,0.653278472,0.02240841,0.011279088,2.815265251,0.018634993,0.010283885,0.030176581,,
9.310150502,0.673899881,0.013149037,0.056233309,2.832832946,0.02211642,0.013496991,0.035286419,,
31.2807853,0.696408194,0.058395622,0.188935943,2.854646611,0.027998144,0.018285157,0.044179565,,
3.916816682,0.743995861,0.01816367,0.023657573,2.865021433,0.024480966,0.010894119,0.04613697,,
36.04007038,0.714208699,0.075963889,0.217682025,2.858554954,0.028357122,0.017774761,0.045838993,,
11.73285218,0.658257955,0.013520216,0.070866427,2.828419904,0.022316147,0.014212644,0.034406732,,
31.48857816,0.711631648,0.059136383,0.190191012,2.856888451,0.027638747,0.017301742,0.044774437,,
71.20437184,0.742972415,0.161141747,0.430074406,2.856673679,0.030228267,0.014961576,0.052755735,,
56.372791,0.672903613,0.146151977,0.340491658,2.873036326,0.036073973,0.024193217,0.054744363,,
40.086097,0.659073323,0.091429721,0.242120026,2.858631854,0.031957532,0.021944379,0.047689992,,
8.264997707,0.60733971,0.013467475,0.049920586,2.801429477,0.018927771,0.010428738,0.029799437,,
55.72346934,0.73405283,0.144501067,0.336569755,2.860246973,0.029782277,0.016923143,0.049969677,,
14.73386873,0.633545174,0.015971198,0.088992567,2.822441418,0.02275327,0.01473772,0.033950291,,
6.892770948,0.605151849,0.014347644,0.041632337,2.797993626,0.018144774,0.009549641,0.02912148,,
59.75964157,0.678788863,0.15364512,0.360948235,2.874469133,0.036422768,0.024198812,0.055478403,,
82.0853908,0.726821985,0.133391115,0.49579576,2.864601161,0.034060729,0.018489914,0.05746597,,
41.45340931,0.658472415,0.096653503,0.250378592,2.860080226,0.032455278,0.022276664,0.0485003,,
3.689631955,0.717045298,0.018567236,0.022285377,2.850784961,0.022923972,0.011540119,0.041222078,,
79.22679457,0.725343219,0.144643818,0.478529839,2.865068639,0.033927206,0.018869114,0.056786465,,
6.027638951,0.665905194,0.015181711,0.036406939,2.826135496,0.020750041,0.012304742,0.033141115,,
78.07619184,0.687152608,0.148328541,0.471580199,2.884599727,0.040148176,0.025576657,0.062319523,,
35.26374359,0.678276754,0.073029776,0.212993011,2.855200622,0.02959105,0.020121059,0.045090224,,
32.88550848,0.741338876,0.064189194,0.198628471,2.860920497,0.026972928,0.014940925,0.046655106,,
48.85176415,0.708088685,0.123648489,0.295064655,2.862865401,0.03105655,0.019973063,0.049075668,,
86.13763357,0.739183341,0.11197394,0.520271307,2.857311322,0.032241758,0.015071396,0.057390482,,
80.88664906,0.629433553,0.138482568,0.48855536,2.91883102,0.050996649,0.030289207,0.07930468,,
42.32970795,0.643472854,0.099982104,0.255671436,2.86119306,0.033644552,0.022851589,0.049829959,,
62.62409079,0.606234136,0.158332676,0.378249508,2.898421577,0.045968769,0.027352365,0.070559537,,
52.23863271,0.672985678,0.134625097,0.315521342,2.869429969,0.034837054,0.023553234,0.052770766,,
62.41154212,0.731182525,0.158041887,0.376965714,2.861148842,0.03088315,0.01750481,0.051447029,,
74.63947141,0.646057346,0.156624116,0.450822407,2.90159562,0.045714687,0.028783026,0.070281879,,
3.104444598,0.615160696,0.019682778,0.018750845,2.796533129,0.016833441,0.008330255,0.027672058,,
29.31838685,0.605850237,0.051561142,0.177083057,2.838225528,0.029379226,0.019139178,0.0429954,,
86.33961974,0.664831042,0.110729509,0.521491303,2.904370324,0.0465367,0.029025221,0.072105516,,
85.44026777,0.620721783,0.116138134,0.516059217,2.93118855,0.05459651,0.031418232,0.085595437,,
1.009880098,0.649053787,0.024597816,0.006099676,2.811945007,0.01805401,0.009683957,0.029315938,,
18.12961169,0.722788858,0.021114523,0.109502855,2.856224245,0.025375806,0.014362035,0.043319958,,
89.43930381,0.654957773,0.089412916,0.540213395,2.914206207,0.049521859,0.030409781,0.07711777,,
44.35425683,0.690095915,0.107577133,0.267899711,2.861910005,0.031373771,0.021025216,0.048231557,,
